# 
#  
# Data: Ga-Se-150mV-1000prof0001.N8[c] 22 Mar 2018 9:29 Cal: Lukas low100 22-3-18 22 Mar 2018 9:14 
# Shimadzu Biotech Axima Resonance 2.9.3.20110624: Mode positive, Low 100+, Power: 150
COM=Ga-Se-150mV-1000prof0001_N8 
# 
# Ga-Se-150mV-1000prof0001 Processed data [Charged] 
99.992	0.023
100.003	0.023
100.015	0.071
100.026	0.141
100.038	0.102
100.049	0.063
100.061	0.063
100.072	0.047
100.084	0.110
100.095	0.204
100.107	0.329
100.118	0.431
100.130	0.714
100.141	0.721
100.152	0.235
100.164	0.016
100.175	0.000
100.187	0.000
100.198	0.000
100.210	0.000
100.221	0.000
100.233	0.000
100.244	0.016
100.256	0.008
100.267	0.000
100.279	0.000
100.290	0.000
100.302	0.000
100.313	0.000
100.325	0.000
100.336	0.008
100.348	0.000
100.359	0.000
100.371	0.000
100.382	0.000
100.394	0.000
100.405	0.000
100.417	0.000
100.428	0.000
100.440	0.000
100.451	0.000
100.463	0.000
100.474	0.000
100.486	0.000
100.497	0.000
100.509	0.000
100.520	0.000
100.532	0.000
100.543	0.000
100.555	0.000
100.566	0.000
100.578	0.008
100.589	0.039
100.601	0.031
100.612	0.000
100.624	0.000
100.635	0.000
100.647	0.000
100.658	0.000
100.670	0.000
100.681	0.000
100.693	0.000
100.704	0.000
100.716	0.000
100.727	0.000
100.739	0.000
100.750	0.008
100.762	0.000
100.774	0.000
100.785	0.000
100.797	0.031
100.808	0.055
100.820	0.039
100.831	0.016
100.843	0.000
100.854	0.000
100.866	0.016
100.877	0.031
100.889	0.031
100.900	0.031
100.912	0.063
100.923	0.070
100.935	0.016
100.946	0.141
100.958	0.321
100.969	0.282
100.981	0.117
100.992	0.110
101.004	0.055
101.016	0.031
101.027	0.070
101.039	0.055
101.050	0.008
101.062	0.078
101.073	0.149
101.085	0.125
101.096	0.039
101.108	0.000
101.119	0.000
101.131	0.039
101.142	0.063
101.154	0.031
101.165	0.000
101.177	0.000
101.189	0.000
101.200	0.000
101.212	0.000
101.223	0.015
101.235	0.047
101.246	0.047
101.258	0.000
101.269	0.000
101.281	0.000
101.292	0.000
101.304	0.000
101.316	0.008
101.327	0.007
101.339	0.000
101.350	0.000
101.362	0.015
101.373	0.000
101.385	0.000
101.396	0.000
101.408	0.000
101.420	0.000
101.431	0.000
101.443	0.000
101.454	0.000
101.466	0.000
101.477	0.000
101.489	0.000
101.500	0.000
101.512	0.000
101.524	0.000
101.535	0.000
101.547	0.000
101.558	0.000
101.570	0.000
101.581	0.000
101.593	0.000
101.605	0.046
101.616	0.046
101.628	0.007
101.639	0.015
101.651	0.007
101.662	0.031
101.674	0.031
101.685	0.015
101.697	0.038
101.709	0.015
101.720	0.000
101.732	0.000
101.743	0.000
101.755	0.000
101.766	0.000
101.778	0.000
101.790	0.000
101.801	0.007
101.813	0.007
101.824	0.054
101.836	0.085
101.848	0.046
101.859	0.023
101.871	0.023
101.882	0.046
101.894	0.046
101.905	0.046
101.917	0.023
101.929	0.054
101.940	0.070
101.952	0.109
101.963	0.234
101.975	0.250
101.987	0.187
101.998	0.117
102.010	0.242
102.021	0.344
102.033	0.297
102.044	0.195
102.056	0.242
102.068	0.391
102.079	0.266
102.091	0.062
102.102	0.054
102.114	0.156
102.126	0.140
102.137	0.061
102.149	0.038
102.160	0.007
102.172	0.000
102.184	0.000
102.195	0.000
102.207	0.000
102.218	0.000
102.230	0.000
102.242	0.000
102.253	0.000
102.265	0.000
102.276	0.000
102.288	0.000
102.300	0.000
102.311	0.006
102.323	0.000
102.334	0.000
102.346	0.014
102.358	0.006
102.369	0.000
102.381	0.000
102.392	0.000
102.404	0.030
102.416	0.037
102.427	0.014
102.439	0.037
102.451	0.108
102.462	0.092
102.474	0.006
102.485	0.000
102.497	0.000
102.509	0.000
102.520	0.000
102.532	0.000
102.543	0.006
102.555	0.030
102.567	0.006
102.578	0.000
102.590	0.000
102.602	0.000
102.613	0.053
102.625	0.163
102.636	0.147
102.648	0.045
102.660	0.030
102.671	0.038
102.683	0.006
102.695	0.006
102.706	0.014
102.718	0.022
102.729	0.045
102.741	0.053
102.753	0.077
102.764	0.061
102.776	0.000
102.788	0.000
102.799	0.014
102.811	0.030
102.822	0.014
102.834	0.006
102.846	0.069
102.857	0.069
102.869	0.006
102.881	0.038
102.892	0.124
102.904	0.265
102.916	0.508
102.927	0.594
102.939	0.524
102.951	0.359
102.962	0.414
102.974	0.398
102.985	0.226
102.997	0.077
103.009	0.155
103.020	0.273
103.032	0.281
103.044	0.367
103.055	0.587
103.067	1.002
103.079	1.073
103.090	0.461
103.102	0.014
103.114	0.000
103.125	0.000
103.137	0.000
103.149	0.000
103.160	0.000
103.172	0.000
103.183	0.000
103.195	0.000
103.207	0.000
103.218	0.000
103.230	0.006
103.242	0.000
103.253	0.000
103.265	0.000
103.277	0.000
103.288	0.000
103.300	0.000
103.312	0.000
103.323	0.000
103.335	0.000
103.347	0.030
103.358	0.038
103.370	0.006
103.382	0.000
103.393	0.000
103.405	0.000
103.417	0.000
103.428	0.000
103.440	0.000
103.452	0.000
103.463	0.000
103.475	0.000
103.487	0.000
103.498	0.000
103.510	0.000
103.522	0.000
103.533	0.000
103.545	0.000
103.557	0.069
103.568	0.069
103.580	0.014
103.592	0.000
103.603	0.000
103.615	0.000
103.627	0.000
103.639	0.000
103.650	0.000
103.662	0.006
103.674	0.037
103.685	0.021
103.697	0.029
103.709	0.037
103.720	0.014
103.732	0.000
103.744	0.029
103.755	0.037
103.767	0.006
103.779	0.006
103.790	0.029
103.802	0.021
103.814	0.045
103.825	0.037
103.837	0.037
103.849	0.029
103.861	0.044
103.872	0.076
103.884	0.099
103.896	0.099
103.907	0.068
103.919	0.131
103.931	0.201
103.942	0.256
103.954	0.437
103.966	0.484
103.978	0.154
103.989	0.036
104.001	0.083
104.013	0.107
104.024	0.083
104.036	0.123
104.048	0.115
104.059	0.130
104.071	0.279
104.083	0.467
104.095	0.413
104.106	0.130
104.118	0.075
104.130	0.099
104.141	0.083
104.153	0.052
104.165	0.005
104.177	0.000
104.188	0.000
104.200	0.000
104.212	0.000
104.223	0.000
104.235	0.000
104.247	0.000
